WS2 Flake
VASEmethod[EllipsometerType=4, Isotropic, FixedPol=45.00, ZoneAve=1, Revs=400, OffsetMode=2, Offset1=0.11742, Offset2=0.23822, Offset3=-0.019523, WVASE=3.802, HardVer=17.034, Wed Sep 18 17:07:16 2019]
Original[s1_bulk_ws2_2d_semic_45deg_01.dat]
nm
365	55	24.74622	197.07063	0.02107	0.03201
367	55	24.48126	198.51748	0.01332	0.01973
369	55	24.60379	197.42681	0.01061	0.01694
371	55	24.52172	197.57608	0.00892	0.01377
373	55	24.35942	197.34024	0.00744	0.01212
375	55	24.3754	198.0038	0.00681	0.01067
377	55	24.31618	197.50711	0.00593	0.00909
379	55	24.25815	198.04557	0.00564	0.00878
381	55	24.2621	198.28864	0.00534	0.00828
383	55	24.17782	198.5575	0.00475	0.0078
385	55	24.133	199.05273	0.0047	0.00764
387	55	24.05683	198.84769	0.00455	0.00712
389	55	24.02079	200.22838	0.00447	0.00717
391	55	23.93592	200.81217	0.00372	0.00638
393	55	23.92717	199.42949	0.00413	0.00703
395	55	23.88307	199.5998	0.00403	0.00686
397	55	23.80359	199.39072	0.00386	0.00649
399	55	23.75614	200.40197	0.00464	0.00781
401	55	23.75122	200.3672	0.0052	0.00867
403	55	23.72175	200.43247	0.0051	0.00811
405	55	23.64193	201.05529	0.00488	0.00828
407	55	23.58908	201.20216	0.00515	0.00835
409	55	23.50172	201.44911	0.00491	0.00842
411	55	23.50279	201.20408	0.00486	0.00841
413	55	23.47142	200.94851	0.00485	0.0082
415	55	23.42553	201.40054	0.00499	0.00863
417	55	23.31611	201.82871	0.00478	0.00816
419	55	23.2997	201.72775	0.00471	0.00877
421	55	23.23226	201.75344	0.00486	0.00866
423	55	23.20149	201.96915	0.0046	0.00889
425	55	23.18461	202.09249	0.00482	0.00951
427	55	23.10028	202.16672	0.00514	0.0098
429	55	23.08571	202.65267	0.00505	0.01092
431	55	23.01909	202.55222	0.00506	0.01143
433	55	22.94767	202.18256	0.00527	0.01183
435	55	22.88619	202.6731	0.00548	0.0126
437	55	22.87819	202.82638	0.00562	0.01267
439	55	22.84699	202.30831	0.00547	0.01293
441	55	22.85581	202.90296	0.00769	0.01061
443	55	22.88822	202.7684	0.01405	0.01519
445	55	22.6559	203.82574	0.01068	0.0424
447	55	22.58419	201.8638	0.01298	0.03185
449	55	22.88661	203.30381	0.01255	0.03436
451	55	22.51196	203.78924	0.02169	0.02107
453	55	22.57634	203.93375	0.01958	0.02038
455	55	22.57914	204.04508	0.01495	0.02161
457	55	22.40017	204.18166	0.01461	0.01711
459	55	22.50934	204.10665	0.00804	0.03257
461	55	22.50329	204.36792	0.01184	0.01639
463	55	22.44436	204.43082	0.01218	0.01743
465	55	22.39231	204.37526	0.0127	0.02203
467	55	22.33286	204.54834	0.00817	0.01951
469	55	22.2672	204.78449	0.01141	0.01256
471	55	22.10462	204.66923	0.00932	0.01468
473	55	22.18995	204.95404	0.00665	0.01179
475	55	22.07627	205.09864	0.00637	0.01228
477	55	22.07045	205.01108	0.00646	0.01389
479	55	22.05307	205.21338	0.00726	0.01255
481	55	22.02695	205.30725	0.00624	0.01291
483	55	21.99126	205.5198	0.00625	0.01257
485	55	21.91824	205.65615	0.00595	0.01257
487	55	21.92044	205.7753	0.006	0.01328
489	55	21.85544	205.98582	0.00611	0.01322
491	55	21.82299	206.24945	0.00651	0.0122
493	55	21.80086	206.3275	0.00585	0.01278
495	55	21.7567	206.53164	0.00614	0.01315
497	55	21.69515	206.63778	0.00638	0.01365
499	55	21.62207	206.85178	0.00628	0.01348
501	55	21.61548	207.02357	0.00641	0.01313
503	55	21.56056	207.13697	0.00614	0.01395
505	55	21.51965	207.29411	0.00626	0.01373
507	55	21.50815	207.50316	0.00626	0.01344
509	55	21.47206	207.66457	0.00637	0.0137
511	55	21.42605	207.79391	0.00646	0.01347
513	55	21.35255	207.85528	0.00643	0.01414
515	55	21.33366	208.03109	0.00647	0.01467
517	55	21.32378	208.12408	0.00638	0.01381
519	55	21.25486	208.38859	0.00651	0.0133
521	55	21.23875	208.32765	0.00605	0.01395
523	55	21.20148	208.43078	0.00601	0.01403
525	55	21.1619	208.52211	0.00612	0.01395
527	55	21.11787	208.65413	0.0061	0.01429
529	55	21.033	208.71862	0.00626	0.01396
531	55	21.06671	208.94383	0.00622	0.01448
533	55	21.02293	208.88209	0.00618	0.01502
535	55	20.9559	208.92764	0.00654	0.01509
537	55	20.95105	209.06183	0.00654	0.01483
539	55	20.87626	209.10597	0.0068	0.01504
541	55	20.80869	209.06966	0.00695	0.01605
543	55	20.81455	209.18717	0.00671	0.01485
545	55	20.76562	209.26623	0.00681	0.01394
547	55	20.74054	209.25371	0.00662	0.01513
549	55	20.71558	209.21465	0.00657	0.01582
551	55	20.65442	209.34412	0.00663	0.01513
553	55	20.65868	209.39979	0.00632	0.01573
555	55	20.6506	209.34982	0.0066	0.01714
557	55	20.58567	209.44629	0.00694	0.0159
559	55	20.52989	209.41491	0.00683	0.01693
561	55	20.50481	209.57323	0.00662	0.01646
563	55	20.47673	209.81385	0.00668	0.01667
565	55	20.47735	209.65685	0.00696	0.01585
567	55	20.4491	209.70334	0.00666	0.01764
569	55	20.37155	209.83508	0.00664	0.01604
571	55	20.34741	209.79988	0.00717	0.01629
573	55	20.28798	209.83365	0.00674	0.01668
575	55	20.2782	210.01427	0.00656	0.01496
577	55	20.24689	210.11044	0.00704	0.01492
579	55	20.15446	210.08784	0.0067	0.01766
581	55	20.18275	210.17219	0.00703	0.01705
583	55	20.15885	210.22724	0.00644	0.01521
585	55	20.11827	210.34713	0.00729	0.01658
587	55	20.0464	210.42673	0.00683	0.01702
589	55	20.00997	210.47845	0.00677	0.01708
591	55	19.9721	210.53233	0.00701	0.01746
593	55	19.98842	210.65669	0.00714	0.01593
595	55	20.01916	210.63789	0.00689	0.01822
597	55	19.96149	210.7385	0.00676	0.01803
599	55	19.92973	210.86324	0.00692	0.01775
601	55	19.84002	211.01908	0.00656	0.0174
603	55	19.87672	211.08363	0.00689	0.01841
605	55	19.8639	211.1216	0.00722	0.01793
607	55	19.80983	211.24013	0.00711	0.01756
609	55	19.7439	211.39203	0.00602	0.01474
611	55	19.70876	211.47773	0.00583	0.01562
613	55	19.65794	211.578	0.00566	0.01573
615	55	19.67619	211.65285	0.00611	0.01609
617	55	19.58163	211.72017	0.00567	0.01753
619	55	19.49795	211.64179	0.00631	0.01885
621	55	19.56915	211.65711	0.00672	0.01938
623	55	19.48634	211.88785	0.00574	0.01667
625	55	19.43034	211.99273	0.0059	0.01706
627	55	19.37563	212.12427	0.0065	0.01851
629	55	19.35699	212.23997	0.00688	0.01713
631	55	19.35165	212.37438	0.00574	0.02374
633	55	19.33816	212.35504	0.00663	0.01751
635	55	19.28275	212.51984	0.00655	0.01851
637	55	19.25405	212.64337	0.00707	0.01911
639	55	19.24668	212.68642	0.00655	0.01802
641	55	19.23173	212.84796	0.00643	0.01764
643	55	19.1899	212.91144	0.00661	0.0175
645	55	19.09501	212.92539	0.00649	0.0179
647	55	19.06998	212.98882	0.00637	0.01786
649	55	19.09763	213.09886	0.00644	0.01784
651	55	19.04701	213.15653	0.00686	0.01943
653	55	18.97793	213.23476	0.00678	0.02014
655	55	19.00686	213.31811	0.00687	0.01979
657	55	18.9648	213.36064	0.00665	0.02038
659	55	18.90224	213.37281	0.00681	0.02032
661	55	18.93807	213.48141	0.00685	0.02011
663	55	18.9021	213.57656	0.00679	0.02128
665	55	18.90564	213.57974	0.00684	0.02012
667	55	18.85029	213.6804	0.00697	0.02055
669	55	18.74362	213.78821	0.00736	0.01938
671	55	18.75173	213.70841	0.00717	0.01991
673	55	18.6907	213.81472	0.00716	0.02195
675	55	18.62839	213.84035	0.0073	0.02129
677	55	18.61967	213.88597	0.0075	0.0214
679	55	18.68153	213.77749	0.00739	0.02157
681	55	18.60791	214.08603	0.00759	0.02242
683	55	18.60056	214.01835	0.00724	0.02245
685	55	18.54128	214.01704	0.00736	0.02325
687	55	18.50463	214.16396	0.00771	0.02299
689	55	18.45546	214.1422	0.00761	0.02335
691	55	18.45565	214.17477	0.00786	0.02329
693	55	18.39933	214.27588	0.00794	0.02338
695	55	18.28535	214.39316	0.00833	0.02442
697	55	18.24549	214.43666	0.00823	0.02514
699	55	18.27257	214.44566	0.0085	0.02493
701	55	18.24879	214.36454	0.00891	0.02759
703	55	18.19799	214.2307	0.0092	0.0274
705	55	18.17969	214.37865	0.00908	0.02785
707	55	18.14313	214.42643	0.00943	0.02755
709	55	18.16554	214.59714	0.00945	0.02856
711	55	18.08788	214.36449	0.00925	0.02882
713	55	18.05268	214.5604	0.00933	0.02833
715	55	17.99975	214.70406	0.00922	0.02901
717	55	17.95708	214.79037	0.00947	0.02951
719	55	17.88165	214.78809	0.00946	0.02969
721	55	17.9291	214.7573	0.00963	0.02987
723	55	17.97576	214.66605	0.01025	0.03101
725	55	17.91056	214.53131	0.01029	0.03188
727	55	17.88641	214.8287	0.01071	0.03358
729	55	17.88239	215.08434	0.01047	0.03372
731	55	17.80526	214.96754	0.01071	0.0349
733	55	17.74698	214.89345	0.01032	0.034
735	55	17.72656	215.08227	0.01047	0.03449
737	55	17.68034	215.00381	0.01108	0.03563
739	55	17.65923	215.26471	0.01125	0.03606
741	55	17.58847	215.38118	0.01122	0.03739
743	55	17.59945	215.33136	0.01143	0.03894
745	55	17.59368	215.51647	0.0119	0.03907
747	55	17.53407	215.34575	0.01181	0.04058
749	55	17.55825	215.68904	0.01234	0.04097
751	55	17.53145	215.68217	0.01237	0.04204
753	55	17.4941	215.83626	0.01284	0.04376
755	55	17.41168	215.75791	0.01297	0.04511
757	55	17.42555	215.77747	0.01363	0.04709
759	55	17.43131	216.24485	0.01357	0.047
761	55	17.32892	216.51418	0.01374	0.04914
763	55	17.27299	216.24985	0.01359	0.04881
765	55	17.32576	216.13227	0.01378	0.04693
767	55	17.29774	216.35935	0.01364	0.04808
769	55	17.21168	216.57157	0.01356	0.04991
771	55	17.2553	216.75073	0.01439	0.05106
773	55	17.1997	216.70141	0.0153	0.05331
775	55	17.12179	216.82405	0.0157	0.05677
777	55	17.21926	217.27861	0.01665	0.05952
779	55	17.10725	217.51442	0.01653	0.06204
781	55	17.10806	217.58498	0.01733	0.06499
783	55	17.09444	217.41138	0.01769	0.06545
785	55	17.13394	217.72598	0.01811	0.06652
787	55	17.08825	217.86606	0.01814	0.07135
789	55	17.05014	217.91354	0.0186	0.07307
791	55	16.97819	217.9917	0.01924	0.07445
793	55	16.87603	217.85337	0.01907	0.07706
795	55	16.80414	218.1218	0.01991	0.07615
797	55	16.91539	218.04391	0.02036	0.07774
799	55	16.83077	217.72965	0.02096	0.08016
801	55	16.73964	218.51332	0.02118	0.0853
803	55	16.87335	217.90264	0.02158	0.08138
805	55	16.71229	218.0396	0.0216	0.08431
807	55	16.7357	217.84521	0.02152	0.08539
809	55	16.64154	218.12213	0.02168	0.08786
811	55	16.69387	218.32038	0.02112	0.08624
813	55	16.79421	217.89226	0.02101	0.08495
815	55	16.58044	218.38909	0.02056	0.08601
817	55	16.52939	218.1877	0.02075	0.08309
819	55	16.58456	218.13656	0.01972	0.07821
821	55	16.59697	218.25263	0.01728	0.06918
823	55	16.48889	217.94525	0.01364	0.05647
825	55	16.57703	217.08513	0.01217	0.04668
827	55	16.56558	217.10951	0.01156	0.04502
829	55	16.47404	217.34999	0.0124	0.04707
831	55	16.44459	217.72995	0.01293	0.05203
833	55	16.48545	217.98044	0.01478	0.05909
835	55	16.50611	218.22524	0.01598	0.06338
837	55	16.37763	218.48007	0.01685	0.069
839	55	16.44346	218.16772	0.01858	0.07675
841	55	16.50259	218.90816	0.01978	0.08413
843	55	16.34451	219.33783	0.02094	0.09012
845	55	16.39149	218.87066	0.02312	0.09799
847	55	16.35524	219.4846	0.02636	0.11664
849	55	16.24778	219.45632	0.02849	0.1232
851	55	16.42714	219.62151	0.03038	0.13871
853	55	16.19837	219.45489	0.03161	0.14707
855	55	16.42082	219.79237	0.03265	0.15684
857	55	16.20984	220.196	0.03397	0.16059
859	55	16.0955	220.83325	0.03439	0.17042
861	55	16.22302	219.38563	0.03602	0.17091
863	55	16.29712	219.77133	0.03688	0.17645
865	55	16.00199	221.5741	0.03668	0.19182
867	55	16.16729	220.77246	0.03752	0.18913
869	55	15.91592	220.16665	0.0356	0.18157
871	55	15.96843	219.13717	0.03524	0.1652
873	55	15.85497	220.69771	0.03246	0.16146
875	55	15.97433	220.7483	0.03056	0.15113
877	55	15.90206	219.8917	0.0279	0.12346
879	55	15.9404	218.96741	0.02449	0.10871
881	55	15.83897	218.55501	0.01989	0.08771
883	55	15.81595	218.5369	0.01686	0.0737
885	55	15.75729	218.451	0.01569	0.06786
887	55	15.76628	218.12548	0.01638	0.0714
889	55	15.65249	218.62462	0.01839	0.08009
891	55	15.58295	218.61389	0.02105	0.09465
893	55	15.68055	218.96168	0.02304	0.10573
895	55	15.6816	219.20688	0.02421	0.11436
897	55	15.7174	219.02671	0.02469	0.11352
899	55	15.67509	219.67687	0.02568	0.11361
