WS2 Flake
VASEmethod[EllipsometerType=4, Isotropic, FixedPol=45.00, ZoneAve=1, Revs=400, OffsetMode=2, Offset1=0.11742, Offset2=0.23822, Offset3=-0.019523, WVASE=3.802, HardVer=17.034, Wed Sep 18 17:07:16 2019]
Original[s1_bulk_ws2_2d_semic_45deg_01.dat]
nm
370	58	21.76631	204.45801	0.00797	0.01521
377	58	21.52264	202.60939	0.00471	0.00851
384	58	21.32205	203.511	0.00392	0.00734
391	58	21.16058	204.3244	0.00347	0.0066
398	58	20.96047	205.03375	0.00343	0.00717
405	58	20.77735	205.89628	0.00402	0.00881
412	58	20.61447	206.56837	0.00379	0.00837
419	58	20.42231	207.36466	0.00376	0.00889
426	58	20.22889	208.12991	0.0038	0.00928
433	58	20.13794	210.07138	0.0039	0.00874
440	58	19.98065	209.3992	0.0049	0.01043
447	58	19.78619	209.52636	0.00416	0.01172
454	58	19.69995	210.22134	0.00588	0.01418
461	58	19.52943	210.60024	0.00579	0.01315
468	58	19.37982	211.10934	0.00568	0.01382
475	58	19.23676	211.64165	0.00538	0.01472
482	58	19.11571	212.42624	0.00545	0.01494
489	58	18.98295	213.21095	0.00559	0.01624
496	58	18.84547	214.09655	0.00554	0.01521
503	58	18.69701	214.9649	0.00556	0.01584
510	58	18.61638	215.51224	0.00673	0.01653
517	58	18.48738	216.21637	0.00574	0.01613
524	58	18.33307	216.77575	0.00555	0.01701
531	58	18.2169	217.1746	0.00556	0.01722
538	58	18.12073	217.40987	0.00584	0.01678
545	58	17.96544	217.60667	0.00572	0.01756
552	58	17.8352	217.87037	0.00586	0.01657
559	58	17.68923	217.95907	0.00543	0.0176
566	58	17.61242	218.2689	0.00537	0.01841
573	58	17.48691	218.60153	0.00557	0.01782
580	58	17.37718	218.95862	0.00533	0.01734
587	58	17.26458	219.44747	0.00528	0.01709
594	58	17.11292	219.85015	0.00622	0.01737
601	58	17.05902	220.35725	0.00651	0.01826
608	58	16.93361	221.11644	0.005	0.01557
615	58	16.80459	221.42012	0.00545	0.01657
622	58	16.64701	222.08772	0.00597	0.02002
629	58	16.56966	222.61851	0.00563	0.01889
636	58	16.4779	222.80933	0.00526	0.02116
643	58	16.42405	223.31023	0.00511	0.01946
650	58	16.28536	223.82571	0.0052	0.01888
657	58	16.16067	224.52407	0.00542	0.01997
664	58	16.03592	224.84456	0.00548	0.02164
671	58	15.8979	225.54994	0.00612	0.02352
678	58	15.88347	225.33885	0.00612	0.02451
685	58	15.81378	225.43774	0.00603	0.02539
692	58	15.68675	226.40303	0.00636	0.02627
699	58	15.61811	226.31535	0.0066	0.02753
706	58	15.55424	226.66846	0.00741	0.03078
713	58	15.33939	226.54544	0.00747	0.03175
720	58	15.2908	227.3632	0.00759	0.03381
727	58	15.22523	227.80336	0.00876	0.03773
734	58	15.20817	227.57775	0.00836	0.03735
741	58	15.11565	228.58537	0.00931	0.04124
748	58	15.0266	229.22621	0.00927	0.04283
755	58	14.84306	229.68311	0.01001	0.04965
762	58	14.82884	230.18491	0.01023	0.05248
769	58	14.75492	230.06106	0.01051	0.05217
776	58	14.66603	230.61362	0.01196	0.0596
783	58	14.56457	231.88996	0.01289	0.06831
790	58	14.51394	232.46953	0.01346	0.07362
