WS2 Flake
VASEmethod[EllipsometerType=4, Isotropic, FixedPol=45.00, ZoneAve=1, Revs=400, OffsetMode=2, Offset1=0.11742, Offset2=0.23822, Offset3=-0.019523, WVASE=3.802, HardVer=17.034, Wed Sep 18 17:07:16 2019]
Original[s1_bulk_ws2_2d_semic_45deg_01.dat]
nm
830	52	19.41382	208.10233	0.00944	0.02857
832.5	52	19.39117	208.27263	0.01036	0.0315
835	52	19.37676	208.42841	0.01139	0.03328
837.5	52	19.28428	208.6073	0.01209	0.03607
840	52	19.30237	208.65028	0.01342	0.04081
842.5	52	19.26675	208.88073	0.01402	0.04337
845	52	19.24685	209.02582	0.01564	0.04891
847.5	52	19.26593	208.97651	0.01801	0.05608
850	52	19.10797	209.4398	0.0201	0.0619
852.5	52	19.14761	209.58893	0.02092	0.06951
855	52	19.08257	209.3219	0.02247	0.07313
857.5	52	19.0928	208.97959	0.02307	0.07603
860	52	19.14355	209.32541	0.02331	0.07878
862.5	52	19.10308	208.81218	0.02493	0.08014
865	52	18.92427	209.21547	0.02502	0.08178
867.5	52	18.86041	209.602	0.02577	0.08236
870	52	19.00364	209.1589	0.02493	0.08253
872.5	52	18.91623	209.15507	0.02291	0.07535
875	52	18.88018	209.0015	0.0217	0.06892
877.5	52	18.88982	208.96244	0.01866	0.05837
880	52	18.82874	208.7499	0.0147	0.0456
882.5	52	18.82331	208.24407	0.01196	0.0384
885	52	18.81897	208.02056	0.01069	0.03397
887.5	52	18.77386	208.26622	0.01174	0.0359
890	52	18.80247	208.50795	0.0131	0.04185
892.5	52	18.71079	208.9816	0.01461	0.0473
895	52	18.72067	208.77255	0.01532	0.05031
897.5	52	18.81303	208.77834	0.0155	0.0513
900	52	18.77766	209.05723	0.01716	0.0577
902.5	52	18.7417	208.76442	0.01843	0.06218
905	52	18.56676	208.85849	0.01801	0.05585
907.5	52	18.61731	208.8547	0.01717	0.0556
910	52	18.45654	208.51403	0.01946	0.06141
912.5	52	18.47434	208.6491	0.02079	0.06743
915	52	18.42742	208.7632	0.01985	0.06618
917.5	52	18.45349	209.02382	0.01874	0.05956
920	52	18.40916	208.87293	0.01914	0.06215
922.5	52	18.47881	208.79721	0.02219	0.07495
925	52	18.41705	208.94059	0.02644	0.08887
927.5	52	18.3861	208.75517	0.02923	0.10241
930	52	18.23716	209.5247	0.03247	0.12105
932.5	52	18.39154	209.90501	0.0341	0.12641
935	52	18.23816	209.10689	0.03627	0.13947
937.5	52	18.06533	209.24832	0.03703	0.14549
940	52	18.17538	210.34406	0.03991	0.15462
942.5	52	18.08102	209.96638	0.03979	0.15642
945	52	18.01027	211.8688	0.04245	0.17917
