WS2 Flake
VASEmethod[EllipsometerType=4, Isotropic, FixedPol=45.00, ZoneAve=1, Revs=400, OffsetMode=2, Offset1=0.11742, Offset2=0.23822, Offset3=-0.019523, WVASE=3.802, HardVer=17.034, Wed Sep 18 17:07:16 2019]
Original[s1_bulk_ws2_2d_semic_45deg_01.dat]
nm
365.0 52.000 26.57910 195.58244 0.011624 0.016320 
367.5 52.000 25.37987 195.41167 0.007213 0.010628 
370.0 52.000 27.97259 194.95085 0.006598 0.008168 
372.5 52.000 27.35253 197.09734 0.004985 0.006700 
375.0 52.000 26.79698 195.12427 0.004239 0.005875 
377.5 52.000 26.45111 196.40111 0.003535 0.005161 
380.0 52.000 26.33322 196.24918 0.003238 0.004497 
382.5 52.000 26.06387 195.61154 0.003080 0.004402 
385.0 52.000 26.42368 196.89482 0.002945 0.004176 
387.5 52.000 25.61707 196.00201 0.002646 0.004272 
390.0 52.000 25.73804 197.00383 0.003805 0.004035 
392.5 52.000 25.56835 197.81032 0.002834 0.006302 
395.0 52.000 25.47477 196.92648 0.002611 0.003702 
397.5 52.000 25.58995 197.14813 0.003022 0.004278 
400.0 52.000 25.48783 196.88603 0.003497 0.004799 
402.5 52.000 25.27605 198.35761 0.003710 0.005373 
405.0 52.000 25.47451 197.96019 0.003267 0.005009 
407.5 52.000 25.00895 198.60561 0.003069 0.004785 
410.0 52.000 24.91958 198.57669 0.003645 0.005475 
412.5 52.000 25.12400 198.41328 0.003169 0.005123 
415.0 52.000 24.99061 198.35339 0.003136 0.005882 
417.5 52.000 25.11804 198.53302 0.003347 0.005130 
420.0 52.000 24.76607 198.89687 0.003142 0.005428 
422.5 52.000 24.71187 198.72655 0.003116 0.005810 
425.0 52.000 24.67295 198.94012 0.003168 0.005697 
427.5 52.000 24.70840 199.00140 0.003117 0.005565 
430.0 52.000 24.54002 199.74222 0.003668 0.004959 
432.5 52.000 24.70204 199.29550 0.003217 0.005704 
435.0 52.000 24.70751 199.66937 0.003165 0.005332 
437.5 52.000 24.39228 199.57565 0.003477 0.004694 
440.0 52.000 24.50260 199.61093 0.003021 0.006257 
442.5 52.000 24.62149 199.91383 0.003544 0.004824 
