WS2 Flake
VASEmethod[EllipsometerType=4, Isotropic, FixedPol=45.00, ZoneAve=1, Revs=400, OffsetMode=2, Offset1=0.11742, Offset2=0.23822, Offset3=-0.019523, WVASE=3.802, HardVer=17.034, Wed Sep 18 17:07:16 2019]
Original[s1_bulk_ws2_2d_semic_45deg_01.dat]
nm
365.0 55.000 24.68405 197.13895 0.021073 0.032012 
367.0 55.000 25.59305 198.73965 0.013316 0.019727 
369.0 55.000 23.98284 197.49493 0.010607 0.016938 
371.0 55.000 24.26230 197.64073 0.008918 0.013774 
373.0 55.000 24.10283 197.33301 0.007444 0.012119 
375.0 55.000 24.05517 198.06378 0.006814 0.010668 
377.0 55.000 24.35269 197.47325 0.005926 0.009087 
379.0 55.000 23.74291 198.05605 0.005636 0.008783 
381.0 55.000 23.64376 198.30843 0.005336 0.008277 
383.0 55.000 23.47624 198.59544 0.004748 0.007796 
385.0 55.000 23.71605 199.11890 0.004703 0.007643 
387.0 55.000 23.80443 198.86087 0.004549 0.007119 
389.0 55.000 23.71542 200.40625 0.004468 0.007173 
391.0 55.000 23.99733 201.04390 0.003724 0.006383 
393.0 55.000 23.38417 199.45250 0.004133 0.007031 
395.0 55.000 22.71487 199.62604 0.004028 0.006864 
397.0 55.000 23.45705 199.36408 0.003865 0.006491 
399.0 55.000 23.77135 200.48677 0.004641 0.007814 
401.0 55.000 22.96714 200.42065 0.005201 0.008665 
403.0 55.000 23.04836 200.46730 0.005103 0.008114 
405.0 55.000 22.95389 201.15782 0.004880 0.008281 
407.0 55.000 22.80871 201.30217 0.005152 0.008349 
409.0 55.000 22.90102 201.56265 0.004914 0.008420 
411.0 55.000 22.87949 201.26642 0.004858 0.008412 
413.0 55.000 22.78171 200.95067 0.004852 0.008201 
415.0 55.000 22.79984 201.43936 0.004994 0.008632 
417.0 55.000 23.10594 201.91180 0.004777 0.008163 
419.0 55.000 22.75755 201.77327 0.004714 0.008771 
421.0 55.000 22.56212 201.78124 0.004863 0.008660 
423.0 55.000 22.43352 202.00398 0.004596 0.008885 
425.0 55.000 22.09806 202.12376 0.004819 0.009515 
427.0 55.000 22.79191 202.19308 0.005142 0.009802 
429.0 55.000 22.24100 202.72243 0.005047 0.010918 
431.0 55.000 22.39415 202.58569 0.005062 0.011432 
433.0 55.000 22.27846 202.15431 0.005274 0.011834 
435.0 55.000 22.23176 202.69322 0.005484 0.012601 
437.0 55.000 22.19348 202.83853 0.005620 0.012666 
