Cauchy material
ANGSTROMS
E1E2
2500.0000	5.5842023	0.0000000
2510.0000	5.5808096	0.0000000
2520.0000	5.5774169	0.0000000
2530.0000	5.5740242	0.0000000
2540.0000	5.5706315	0.0000000
2670.0000	5.5265265	0.0000000
2680.0000	5.5231338	0.0000000
2690.0000	5.5197411	0.0000000
2700.0000	5.5163484	0.0000000
2710.0000	5.5129557	0.0000000
2720.0000	5.5095630	0.0000000
2730.0000	5.5061703	0.0000000
2740.0000	5.5027776	0.0000000
2750.0000	5.4993849	0.0000000
2760.0000	5.4959922	0.0000000
2770.0000	5.4925995	0.0000000
2780.0000	5.4892068	0.0000000
2790.0000	5.4858141	0.0000000
2800.0000	5.4824214	0.0000000
2810.0000	5.4790287	0.0000000
2820.0000	5.4756360	0.0000000
2830.0000	5.4722433	0.0000000
2840.0000	5.4688506	0.0000000
2850.0000	5.4654579	0.0000000
2860.0000	5.4620652	0.0000000
2870.0000	5.4586725	0.0000000
2880.0000	5.4552798	0.0000000
2890.0000	5.4518871	0.0000000
2900.0000	5.4484944	0.0000000
2910.0000	5.4451017	0.0000000
2920.0000	5.4417090	0.0000000
2930.0000	5.4383163	0.0000000
2940.0000	5.4349236	0.0000000
2950.0000	5.4315310	0.0000000
2960.0000	5.4281383	0.0000000
2970.0000	5.4247456	0.0000000
2980.0000	5.4213529	0.0000000
2990.0000	5.4179602	0.0000000
3000.0000	5.4145675	0.0000000
3010.0000	5.4111748	0.0000000
3020.0000	5.4077821	0.0000000
3030.0000	5.4043894	0.0000000
3040.0000	5.4009967	0.0000000
3050.0000	5.3976040	0.0000000
3060.0000	5.3942113	0.0000000
3070.0000	5.3908186	0.0000000
3080.0000	5.3874259	0.0000000
3090.0000	5.3840332	0.0000000
3100.0000	5.3806405	0.0000000
3110.0000	5.3772478	0.0000000
3120.0000	5.3738551	0.0000000
3130.0000	5.3704624	0.0000000
3140.0000	5.3670697	0.0000000
3150.0000	5.3636770	0.0000000
3160.0000	5.3602843	0.0000000
3170.0000	5.3568916	0.0000000
3180.0000	5.3534989	0.0000000
3190.0000	5.3501062	0.0000000
3200.0000	5.3467135	0.0000000
3210.0000	5.3433208	0.0000000
3220.0000	5.3399282	0.0000000
3230.0000	5.3365355	0.0000000
3240.0000	5.3331428	0.0000000
3250.0000	5.3297501	0.0000000
3260.0000	5.3263574	0.0000000
3270.0000	5.3229647	0.0000000
3280.0000	5.3195720	0.0000000
3290.0000	5.3161793	0.0000000
3300.0000	5.3127866	0.0000000
3310.0000	5.3093939	0.0000000
3320.0000	5.3060012	0.0000000
3330.0000	5.3026085	0.0000000
3340.0000	5.2992158	0.0000000
3350.0000	5.2958231	0.0000000
3360.0000	5.2924304	0.0000000
3370.0000	5.2890377	0.0000000
3380.0000	5.2856450	0.0000000
3390.0000	5.2822523	0.0000000
3400.0000	5.2788596	0.0000000
3410.0000	5.2754669	0.0000000
3420.0000	5.2720742	0.0000000
3430.0000	5.2686815	0.0000000
3440.0000	5.2652888	0.0000000
3450.0000	5.2618961	0.0000000
3460.0000	5.2585034	0.0000000
3470.0000	5.2551107	0.0000000
3480.0000	5.2517180	0.0000000
3490.0000	5.2483253	0.0000000
3500.0000	5.2449327	0.0000000
3510.0000	5.2415400	0.0000000
3520.0000	5.2381473	0.0000000
3530.0000	5.2347546	0.0000000
3540.0000	5.2313619	0.0000000
3550.0000	5.2279692	0.0000000
3560.0000	5.2245765	0.0000000
3570.0000	5.2211838	0.0000000
3580.0000	5.2177911	0.0000000
3590.0000	5.2143984	0.0000000
3600.0000	5.2110057	0.0000000
3610.0000	5.2076130	0.0000000
3620.0000	5.2042499	0.0000000
3630.0000	5.2009158	0.0000000
3640.0000	5.1976099	0.0000000
3650.0000	5.1943321	0.0000000
3660.0000	5.1910825	0.0000000
3670.0000	5.1878600	0.0000000
3675.0000	5.1862624	0.0000000
3680.0000	5.1846647	0.0000000
3690.0000	5.1814966	0.0000000
3700.0000	5.1783552	0.0000000
3710.0000	5.1752400	0.0000000
3720.0000	5.1721506	0.0000000
3725.0000	5.1706188	0.0000000
3730.0000	5.1690869	0.0000000
3740.0000	5.1660490	0.0000000
3750.0000	5.1630359	0.0000000
3760.0000	5.1600480	0.0000000
3770.0000	5.1570845	0.0000000
3775.0000	5.1556151	0.0000000
3780.0000	5.1541457	0.0000000
3790.0000	5.1512303	0.0000000
3800.0000	5.1483393	0.0000000
3810.0000	5.1454716	0.0000000
3820.0000	5.1426268	0.0000000
3825.0000	5.1412163	0.0000000
3830.0000	5.1398058	0.0000000
3840.0000	5.1370068	0.0000000
3850.0000	5.1342306	0.0000000
3860.0000	5.1314769	0.0000000
3870.0000	5.1287451	0.0000000
3875.0000	5.1273901	0.0000000
3880.0000	5.1260352	0.0000000
3890.0000	5.1233468	0.0000000
3900.0000	5.1206799	0.0000000
3910.0000	5.1180339	0.0000000
3920.0000	5.1154089	0.0000000
3925.0000	5.1141069	0.0000000
3930.0000	5.1128049	0.0000000
3940.0000	5.1102209	0.0000000
3950.0000	5.1076574	0.0000000
3960.0000	5.1051135	0.0000000
3970.0000	5.1025901	0.0000000
3975.0000	5.1013379	0.0000000
3980.0000	5.1000857	0.0000000
3990.0000	5.0976009	0.0000000
4000.0000	5.0951357	0.0000000
4010.0000	5.0926890	0.0000000
4025.0000	5.0890570	0.0000000
4030.0000	5.0878525	0.0000000
4050.0000	5.0830894	0.0000000
4070.0000	5.0783982	0.0000000
4075.0000	5.0772390	0.0000000
4090.0000	5.0737786	0.0000000
4100.0000	5.0714946	0.0000000
