365.,144.84792092311184
367.5,128.69981610924253
370.,174.57641465355925
372.5,159.39796370890272
375.,146.66920155156015
377.5,154.40328450838481
380.,149.8423344097687
382.5,160.02277018318807
385.,139.32413761207408
387.5,150.6275623017043
390.,171.67569020772405
392.5,147.07692598581676
395.,132.3299804374472
397.5,147.11260343223316
400.,132.81364753281298
402.5,104.57502946566535
405.,137.14603415595835
407.5,167.16888818190415
410.,117.76595452899853
412.5,154.47192463367315
415.,140.5120439053036
417.5,152.0054666502449
420.,147.04328634644096
422.5,135.33363614384197
425.,142.99627848148893
427.5,133.31193814477427
430.,130.3113389961996
432.5,139.36662172496446
435.,153.07329095611536
437.5,155.1849857610926
440.,147.82400718185767
442.5,150.089000369879
445.,145.0887351188781
447.5,167.97511452820484
450.,165.13808430640117
452.5,140.91284255708732
455.,161.21486758265215
457.5,163.53824058608396
460.,156.76022601286377
462.5,161.3284080404318
465.,166.02225846378428
467.5,174.77978986692307
470.,178.40170985542647
472.5,178.2130460683975
475.,161.0659026381432
477.5,161.48094873193455
480.,164.96843431823044
482.5,160.86223549044647
485.,163.37013713387537
487.5,167.1070610313692
490.,173.69564647595882
492.5,159.01774196680006
495.,157.46098683613545
497.5,185.9737262733993
500.,173.962710664023
502.5,166.93346161325593
505.,161.7450785573679
507.5,175.38759049001916
510.,194.689525839675
512.5,175.5367196321503
515.,177.54478836040556
517.5,186.83034484141623
520.,191.78387288853403
522.5,180.1320600573361
525.,177.83502923007512
527.5,171.6039355557806
530.,178.2340417653558
532.5,188.57207907174265
535.,195.85565005904746
537.5,173.15559703051937
540.,180.18727082299776
542.5,201.13673336831667
545.,197.80147296660377
547.5,188.16742222769543
550.,198.86033289042226
552.5,185.4917482517858
555.,166.20767986514238
557.5,188.06800068596593
560.,194.15786750000208
562.5,194.94681591945513
565.,196.10120346577642
567.5,179.87221814450533
570.,187.3320916504358
572.5,194.4862468599632
575.,201.2207655184992
577.5,208.06356544070823
580.,190.37913621480845
582.5,163.21943738385445
585.,179.30192785896023
587.5,186.5987525229078
590.,189.17224959119932
592.5,158.11766101245811
595.,181.52449188863108
597.5,174.58779152389178
600.,174.3682622893383
602.5,180.6821493740759
605.,181.90476935225604
607.5,193.0693247214661
610.,187.86764442030244
612.5,200.83660649093304
615.,194.79097959699038
617.5,177.77486729186592
620.,167.9353367055441
622.5,177.07451134089325
625.,183.81453537414816
627.5,173.40748829569011
630.,189.09147630616505
632.5,163.43842927074317
635.,185.63718873891887
637.5,179.77086130412374
640.,177.48092166909595
642.5,195.13883336554568
645.,204.56847321460552
647.5,197.07800995471626
650.,204.48165893925932
652.5,216.72472936053313
655.,195.72984943832023
657.5,166.28011327745972
660.,177.34312498897512
662.5,210.92323723972754
665.,210.0674894774213
667.5,194.02512952202392
670.,212.31359476170658
672.5,200.99702217701332
675.,201.44456367188027
677.5,220.34976332438987
680.,211.61420850590622
682.5,215.00979081664696
685.,208.7528434648832
687.5,179.01478018745638
690.,185.55361812907955
692.5,179.86303721400668
695.,197.87265065229502
697.5,203.61096129198432
700.,193.97318915831832
702.5,197.1718645298163
705.,236.86007280033067
707.5,209.07840802697075
710.,218.10936821011123
712.5,190.41970199812246
715.,176.19260352597516
717.5,198.60044299717467
720.,205.9104619838751
722.5,199.4142333405766
725.,205.57221756869137
727.5,167.00089723976149
730.,182.13777250169068
732.5,183.07915034952447
735.,169.22774634295473
737.5,218.19862088295434
740.,205.84205043916498
742.5,201.27339681283166
745.,173.6395193017033
747.5,198.66373823419008
750.,184.7073931570256
752.5,169.67166332184965
755.,175.01366214720017
757.5,193.46283528619998
760.,212.74156732254824
762.5,180.3568435598198
765.,168.18808528164672
767.5,137.77064010380417
770.,104.81687129361197
772.5,86.59439926075969
775.,152.70975303871555
777.5,188.83854769043754
780.,113.39135524774663
782.5,80.59449242705931
785.,128.6766703765832
787.5,76.25990229653364
790.,148.24013733459958
792.5,171.1734275245831
795.,149.43408037210472
797.5,77.33673986697869
800.,125.65290719683274
802.5,155.6985366227546
805.,233.2539212576036
807.5,171.96852818283114
810.,129.6890815658819
812.5,205.0415749917445
815.,172.13995246487258
817.5,156.6590678902896
820.,104.635519931036
822.5,86.04387752100847
825.,179.59683332178545
827.5,128.60465071077496
830.,96.88460372336311
832.5,103.84280662269383
835.,120.75005472475436
837.5,66.67548714890843
840.,94.73247902859734
842.5,78.75943768627722
845.,91.0169818845551
847.5,149.08463301503136
850.,129.811381627115
852.5,50.92993230093283
855.,87.38994508442053
857.5,66.58588735029869
860.,163.1116861739685
862.5,155.96807183071743
865.,147.37832097037938
867.5,181.57490387665393
870.,136.6398055251679
872.5,30.261174789116836
875.,35.08447374853426
877.5,101.15210443336188
880.,22.025700863127827
882.5,95.39065802466592
885.,130.6047657285513
887.5,101.63049741410569
890.,164.40296850406452
892.5,70.46572499486844
895.,131.18188944605362
897.5,234.25731329532437
900.,227.2401806843058
902.5,222.2782311810811
905.,41.786063620749914
907.5,163.67257076934416
910.,122.67038767337222
912.5,34.80821929950377
915.,94.60328007394996
917.5,84.46175482914248
920.,42.66989870658321
922.5,181.47216856119314
925.,144.65255569823836
927.5,141.65156513754863
930.,147.72179820938322
932.5,180.17512080519063
935.,59.98725859258396
937.5,224.20348439652344
940.,107.83856211816821
942.5,180.57624431772868
945.,221.8151028002622
