365.,144.68672589567737
367.5,128.5184535659415
370.,174.4428144864261
372.5,159.25169258764615
375.,146.51028718658006
377.5,154.25239629923811
380.,149.6869055782389
382.5,159.8772896042619
385.,139.15707481922868
387.5,150.4730983446521
390.,171.54022061052453
392.5,146.91882123968898
395.,132.15428133833012
397.5,146.9546198696161
400.,132.63867603917143
402.5,104.35277103539273
405.,136.9766721462792
407.5,167.02999932803877
410.,117.56875631296877
412.5,154.32166509968252
415.,140.34686739355305
417.5,151.8528170315637
420.,146.88550358457988
422.5,135.16220890231813
425.,142.83406939670311
427.5,133.13795207473035
430.,130.13336156268042
432.5,139.20024029625083
435.,152.92183816853407
437.5,155.03560950154176
440.,147.6671980240088
442.5,149.93457197475354
445.,144.92898995925523
447.5,167.83716251810398
450.,164.9977683372337
452.5,140.74838638915017
455.,161.07114798239877
457.5,163.39657033517793
460.,156.61242968658834
462.5,161.18480486595564
465.,165.88272224761073
467.5,174.64725345499403
470.,178.27186824729495
472.5,178.0830684530034
475.,160.92207683796008
477.5,161.33749347211088
480.,164.82801434003704
482.5,160.718227430818
485.,163.2283406089815
487.5,166.96843663946427
490.,173.56228259347023
492.5,158.87205485482542
495.,157.31385506599153
497.5,185.84916584669296
500.,173.82954035025256
502.5,166.79467528002445
505.,161.6018320276495
507.5,175.2554907715273
510.,194.57052701451934
512.5,175.40472259424698
515.,177.41428016737152
517.5,186.706322238445
520.,191.66305040381786
522.5,180.0034109399194
525.,177.7047110281139
527.5,171.46887513349878
530.,178.10400259917796
532.5,188.4491674184107
535.,195.73730575875678
537.5,173.02171960582928
540.,180.05861443187464
542.5,201.02147875669263
545.,197.6842669440041
547.5,188.0442041711863
550.,198.7437372404284
552.5,185.3667362677425
555.,166.0681431592471
557.5,187.94468667979956
560.,194.03841598509982
562.5,194.82784032949422
565.,195.98292084684783
567.5,179.74324746781485
570.,187.20825186529134
572.5,194.36695721498492
575.,201.1054626567136
577.5,207.95204899893687
580.,190.25724599780224
582.5,163.07723822367583
585.,179.17248368604564
587.5,186.47436476203924
590.,189.04954623634802
592.5,157.9708273401346
595.,181.3965968069726
597.5,174.45480142038272
600.,174.2350948700757
602.5,180.55362937662366
605.,181.77710430641562
607.5,192.9490379778819
610.,187.74401580199762
612.5,200.7209573024746
615.,194.67173000404202
617.5,177.64418565245683
620.,167.7969817791179
622.5,176.943292809901
625.,183.68812214722976
627.5,173.27347265039168
630.,188.96857474214366
632.5,163.29621094124826
635.,185.51197990963175
637.5,179.64155399719047
640.,177.34993487302796
642.5,195.0196981018942
645.,204.45482408613174
647.5,196.96002992136277
650.,204.36794449144114
652.5,216.61743406174912
655.,195.61102958435114
657.5,166.1402225351041
660.,177.21195775921157
662.5,210.81295628322704
665.,209.9567508327899
667.5,193.9052204382897
670.,212.20401197800354
672.5,200.88125766212255
675.,201.3290479612217
677.5,220.244155646934
680.,211.50423098772725
682.5,214.9015431244603
685.,208.64134140688293
687.5,178.88473336592506
690.,185.42814818742175
692.5,179.73358543558714
695.,197.75497995309567
697.5,203.49660057179216
700.,193.8531342774977
702.5,197.0537499952575
705.,236.7617515594734
707.5,208.96700773238268
710.,218.0025752549118
712.5,190.2973619407658
715.,176.06036843978748
717.5,198.48312899353812
720.,205.79730716656354
722.5,199.29738215850327
725.,205.458860817499
727.5,166.86132969504354
730.,182.0098036901064
732.5,182.95183134408435
735.,169.08998863550843
737.5,218.09179062159907
740.,205.72879614858772
742.5,201.15756260379248
745.,173.50522840185852
747.5,198.54636591355825
750.,184.58113802762566
752.5,169.53420216480455
755.,174.8803912901563
757.5,193.34227402294428
760.,212.6319301360648
762.5,180.22749863949545
765.,168.04936559172677
767.5,137.60124831997805
770.,104.59410984456115
772.5,86.3246104302381
775.,152.55692077002385
777.5,188.71496910105844
780.,113.18541873947646
782.5,80.3044764165081
785.,128.49521107727853
787.5,75.95329927393645
790.,148.0826335588477
792.5,171.03703544226624
795.,149.27781735388385
797.5,77.03434928794182
800.,125.46700702359621
802.5,155.5485399513085
805.,233.1538183142706
807.5,171.8327184778587
810.,129.50893248668834
812.5,204.9276712941829
815.,172.00425433327732
817.5,156.50993936845057
820.,104.41210144009641
822.5,85.77202987818139
825.,179.46674367005204
827.5,128.42290722201653
830.,96.64321364085822
832.5,103.61761519444838
835.,120.55643817670543
837.5,66.32418253987518
840.,94.48553590341344
842.5,78.46222289340477
845.,90.75990207833657
847.5,148.92781493593486
850.,129.63124063544745
852.5,50.46899661798469
855.,87.12210554680874
857.5,66.23395500706242
860.,162.96832813465596
862.5,155.8181336653465
865.,147.21962638616301
867.5,181.44611378035458
870.,136.46860640193094
872.5,29.4785274000935
875.,34.411645303507164
877.5,100.92068756197267
880.,20.937478910125073
882.5,95.14520420141315
885.,130.42559069808436
887.5,101.4001261839245
890.,164.26065051374508
892.5,70.13302689223035
895.,131.0034686600305
897.5,234.15744112320482
900.,227.1372181508185
902.5,222.17296406231472
905.,41.2224166629999
907.5,163.52956882792677
910.,122.47951364571763
912.5,34.129444667300824
915.,94.35562256150334
917.5,84.18425490983284
920.,42.117924808631166
922.5,181.3431673889074
925.,144.4906783825017
927.5,141.48624687473952
930.,147.56327351384863
932.5,180.0451668161864
935.,59.59578209654025
937.5,224.09905439069817
940.,107.62126742225851
942.5,180.44655623422304
945.,221.7095339640935
